puzzle_id,prime,heuristic,init_seed,solved,final_min_valuation,required_valuation,lift_fraction,steps_taken,wall_time_seconds
euler_01,2,greedy,262499,False,0,12,0.0,27,0.3970792293548584
euler_01,2,greedy,1667800629,False,0,12,0.0,20,0.2966189384460449
euler_01,2,greedy,1287193998,False,0,12,0.0,25,0.3697483539581299
euler_01,2,sa,1506322220,False,0,12,0.0,5000,0.2676868438720703
euler_01,2,sa,1026376702,False,0,12,0.0,5000,0.2640061378479004
euler_01,2,sa,645770071,False,0,12,0.0,5000,0.2762751579284668
euler_01,3,greedy,1404049709,False,0,8,0.0,20,0.29894280433654785
euler_01,3,greedy,1023443078,False,0,8,0.0,18,0.2500331401824951
euler_01,3,greedy,543497560,False,0,8,0.0,15,0.21050810813903809
euler_01,3,sa,762625782,False,0,8,0.0,5000,0.2587442398071289
euler_01,3,sa,382019151,False,0,8,0.0,5000,0.25295424461364746
euler_01,3,sa,2049557281,False,0,8,0.0,5000,0.2557539939880371
euler_01,5,greedy,1923914305,False,0,5,0.0,20,0.2704613208770752
euler_01,5,greedy,1443968787,False,0,5,0.0,16,0.21427702903747559
euler_01,5,greedy,1063362156,False,0,5,0.0,15,0.19875097274780273
euler_01,5,sa,1282490378,False,0,5,0.0,5000,0.24750995635986328
euler_01,5,sa,901883747,False,0,5,0.0,5000,0.2523841857910156
euler_01,5,sa,421938229,False,0,5,0.0,5000,0.24782609939575195
euler_01,7,greedy,1859939865,False,0,4,0.0,15,0.19650578498840332
euler_01,7,greedy,1379994347,False,0,4,0.0,15,0.19942879676818848
euler_01,7,greedy,999387716,False,0,4,0.0,21,0.28203797340393066
euler_01,7,sa,1218515938,False,0,4,0.0,5000,0.24647808074951172
euler_01,7,sa,738570420,False,0,4,0.0,5000,0.24762511253356934
euler_01,7,sa,357963789,False,0,4,0.0,5000,0.24827098846435547
euler_01,11,greedy,1697732435,False,0,4,0.0,11,0.14642596244812012
euler_01,11,greedy,1317125804,False,0,4,0.0,10,0.1289079189300537
euler_01,11,greedy,936519173,False,0,4,0.0,12,0.15647482872009277
euler_01,11,sa,1155647395,False,0,4,0.0,5000,0.24659323692321777
euler_01,11,sa,675701877,False,0,4,0.0,5000,0.24259400367736816
euler_01,11,sa,295095246,False,0,4,0.0,5000,0.24467086791992188
euler_02,2,greedy,489173825,False,0,12,0.0,30,0.4738140106201172
euler_02,2,greedy,108567194,False,0,12,0.0,32,0.512470006942749
euler_02,2,greedy,1875444211,False,0,12,0.0,29,0.4608631134033203
euler_02,2,sa,1241633570,False,0,12,0.0,5000,0.2617790699005127
euler_02,2,sa,761688052,False,0,12,0.0,5000,0.2633981704711914
euler_02,2,sa,381081421,False,0,12,0.0,5000,0.26215386390686035
euler_02,3,greedy,1752734859,False,0,8,0.0,28,0.4092879295349121
euler_02,3,greedy,1272789341,False,0,8,0.0,18,0.2621920108795166
euler_02,3,greedy,892182710,False,0,8,0.0,19,0.27570199966430664
euler_02,3,sa,258372069,False,0,8,0.0,5000,0.25319981575012207
euler_02,3,sa,2025249086,False,0,8,0.0,5000,0.2521085739135742
euler_02,3,sa,1545303568,False,0,8,0.0,5000,0.2534949779510498
euler_02,5,greedy,1589421532,False,0,5,0.0,18,0.25345396995544434
euler_02,5,greedy,1208814901,False,0,5,0.0,17,0.24457311630249023
euler_02,5,greedy,828208270,False,0,5,0.0,14,0.19721102714538574
euler_02,5,sa,1047336492,False,0,5,0.0,5000,0.24831891059875488
euler_02,5,sa,567390974,False,0,5,0.0,5000,0.2466590404510498
euler_02,5,sa,186784343,False,0,5,0.0,5000,0.24740386009216309
euler_02,7,greedy,785206579,False,0,4,0.0,16,0.22157883644104004
euler_02,7,greedy,404599948,False,0,4,0.0,20,0.2726757526397705
euler_02,7,greedy,2072138078,False,0,4,0.0,13,0.18378496170043945
euler_02,7,sa,1537666324,False,0,4,0.0,5000,0.24985027313232422
euler_02,7,sa,1057720806,False,0,4,0.0,5000,0.24608397483825684
euler_02,7,sa,677114175,False,0,4,0.0,5000,0.24418401718139648
euler_02,11,greedy,1241096735,False,0,4,0.0,14,0.19008994102478027
euler_02,11,greedy,761151217,False,0,4,0.0,15,0.2126457691192627
euler_02,11,greedy,380544586,False,0,4,0.0,19,0.26509904861450195
euler_02,11,sa,1894217593,False,0,4,0.0,5000,0.24378299713134766
euler_02,11,sa,1513610962,False,0,4,0.0,5000,0.2492070198059082
euler_02,11,sa,1133004331,False,0,4,0.0,5000,0.24294710159301758
euler_03,2,greedy,676810473,False,0,12,0.0,34,0.5464472770690918
euler_03,2,greedy,296203842,False,0,12,0.0,27,0.4340357780456543
euler_03,2,greedy,2063080859,False,0,12,0.0,23,0.374129056930542
euler_03,2,sa,134725433,False,0,12,0.0,5000,0.2655458450317383
euler_03,2,sa,1802263563,False,0,12,0.0,5000,0.26647281646728516
euler_03,2,sa,1421656932,False,0,12,0.0,5000,0.2639579772949219
euler_03,3,greedy,837773772,False,0,8,0.0,23,0.35277605056762695
euler_03,3,greedy,457167141,False,0,8,0.0,21,0.3199150562286377
euler_03,3,greedy,2124705271,False,0,8,0.0,20,0.30658698081970215
euler_03,3,sa,1590233517,False,0,8,0.0,5000,0.25686073303222656
euler_03,3,sa,1110287999,False,0,8,0.0,5000,0.254641056060791
euler_03,3,sa,729681368,False,0,8,0.0,5000,0.25429511070251465
euler_03,5,greedy,1357638368,False,0,5,0.0,16,0.24097013473510742
euler_03,5,greedy,877692850,False,0,5,0.0,26,0.38031792640686035
euler_03,5,greedy,497086219,False,0,5,0.0,18,0.26187705993652344
euler_03,5,sa,2010759226,False,0,5,0.0,5000,0.25690507888793945
euler_03,5,sa,1630152595,False,0,5,0.0,5000,0.258526086807251
euler_03,5,sa,1150207077,False,0,5,0.0,5000,0.2534189224243164
euler_03,7,greedy,1293663928,False,0,4,0.0,22,0.3216209411621094
euler_03,7,greedy,813718410,False,0,4,0.0,19,0.27311015129089355
euler_03,7,greedy,433111779,False,0,4,0.0,19,0.2784879207611084
euler_03,7,sa,652240001,False,0,4,0.0,5000,0.2541210651397705
euler_03,7,sa,271633370,False,0,4,0.0,5000,0.24934029579162598
euler_03,7,sa,1939171500,False,0,4,0.0,5000,0.24963808059692383
euler_03,11,greedy,1650215197,False,0,4,0.0,13,0.1834239959716797
euler_03,11,greedy,1269608566,False,0,4,0.0,16,0.22791719436645508
euler_03,11,greedy,789663048,False,0,4,0.0,19,0.26815104484558105
euler_03,11,sa,1008791270,False,0,4,0.0,5000,0.24367904663085938
euler_03,11,sa,628184639,False,0,4,0.0,5000,0.2465522289276123
euler_03,11,sa,247578008,False,0,4,0.0,5000,0.24274706840515137
euler_04,2,greedy,2076434913,False,0,12,0.0,22,0.33954882621765137
euler_04,2,greedy,1695828282,False,0,12,0.0,25,0.3918130397796631
euler_04,2,greedy,1315221651,False,0,12,0.0,29,0.44556474685668945
euler_04,2,sa,1534349873,False,0,12,0.0,5000,0.2629661560058594
euler_04,2,sa,1054404355,False,0,12,0.0,5000,0.26645398139953613
euler_04,2,sa,673797724,False,0,12,0.0,5000,0.2633359432220459
euler_04,3,greedy,89914564,False,0,8,0.0,18,0.26700592041015625
euler_04,3,greedy,1856791581,False,0,8,0.0,20,0.28672099113464355
euler_04,3,greedy,1376846063,False,0,8,0.0,13,0.19143080711364746
euler_04,3,sa,1595974285,False,0,8,0.0,5000,0.25485801696777344
euler_04,3,sa,1215367654,False,0,8,0.0,5000,0.25457310676574707
euler_04,3,sa,834761023,False,0,8,0.0,5000,0.25701189041137695
euler_04,5,greedy,25940124,False,0,5,0.0,17,0.24294090270996094
euler_04,5,greedy,1792817141,False,0,5,0.0,19,0.27132391929626465
euler_04,5,greedy,1312871623,False,0,5,0.0,18,0.2551391124725342
euler_04,5,sa,1531999845,False,0,5,0.0,5000,0.2437760829925537
euler_04,5,sa,1151393214,False,0,5,0.0,5000,0.2534761428833008
euler_04,5,sa,671447696,False,0,5,0.0,5000,0.246290922164917
euler_04,7,greedy,1788628631,False,0,4,0.0,15,0.20699310302734375
euler_04,7,greedy,1408022000,False,0,4,0.0,10,0.1375560760498047
euler_04,7,greedy,1027415369,False,0,4,0.0,16,0.22137713432312012
euler_04,7,sa,2051864441,False,0,4,0.0,5000,0.24965596199035645
euler_04,7,sa,1671257810,False,0,4,0.0,5000,0.24434614181518555
euler_04,7,sa,1191312292,False,0,4,0.0,5000,0.24652910232543945
euler_04,11,greedy,97035139,False,0,4,0.0,17,0.22939586639404297
euler_04,11,greedy,1863912156,False,0,4,0.0,17,0.2338402271270752
euler_04,11,greedy,1383966638,False,0,4,0.0,12,0.16295480728149414
euler_04,11,sa,360270949,False,0,4,0.0,5000,0.2436380386352539
euler_04,11,sa,2027809079,False,0,4,0.0,5000,0.2431192398071289
euler_04,11,sa,1647202448,False,0,4,0.0,5000,0.24611616134643555
euler_05,2,greedy,1647003736,False,0,12,0.0,31,0.4171578884124756
euler_05,2,greedy,1167058218,False,1,12,0.08333333333333333,27,0.36843085289001465
euler_05,2,greedy,786451587,False,0,12,0.0,22,0.30001306533813477
euler_05,2,sa,1005579809,False,0,12,0.0,5000,0.2652430534362793
euler_05,2,sa,525634291,False,0,12,0.0,5000,0.26693081855773926
euler_05,2,sa,145027660,False,0,12,0.0,5000,0.267254114151001
euler_05,3,greedy,79903199,False,0,8,0.0,21,0.26792001724243164
euler_05,3,greedy,1747441329,False,0,8,0.0,18,0.2273108959197998
euler_05,3,greedy,1366834698,False,0,8,0.0,19,0.24625778198242188
euler_05,3,sa,1585962920,False,0,8,0.0,5000,0.2657339572906494
euler_05,3,sa,1205356289,False,0,8,0.0,5000,0.262955904006958
euler_05,3,sa,725410771,False,0,8,0.0,5000,0.25380802154541016
euler_05,5,greedy,15928759,False,0,5,0.0,16,0.20551395416259766
euler_05,5,greedy,1683466889,False,0,5,0.0,11,0.13721990585327148
euler_05,5,greedy,1302860258,False,0,5,0.0,15,0.18719482421875
euler_05,5,sa,1521988480,False,0,5,0.0,5000,0.24763798713684082
euler_05,5,sa,1141381849,False,0,5,0.0,5000,0.24567818641662598
euler_05,5,sa,661436331,False,0,5,0.0,5000,0.24798107147216797
euler_05,7,greedy,17034656,False,0,4,0.0,20,0.24578404426574707
euler_05,7,greedy,1684572786,False,0,4,0.0,18,0.21792221069335938
euler_05,7,greedy,1303966155,False,0,4,0.0,14,0.17424416542053223
euler_05,7,sa,1523094377,False,0,4,0.0,5000,0.2545652389526367
euler_05,7,sa,1142487746,False,0,4,0.0,5000,0.24395489692687988
euler_05,7,sa,662542228,False,0,4,0.0,5000,0.24834203720092773
euler_05,11,greedy,373585925,False,0,4,0.0,13,0.1557786464691162
euler_05,11,greedy,2140462942,False,0,4,0.0,19,0.2269423007965088
euler_05,11,greedy,1759856311,False,0,4,0.0,13,0.15763592720031738
euler_05,11,sa,1978984533,False,0,4,0.0,5000,0.2423102855682373
euler_05,11,sa,1499039015,False,0,4,0.0,5000,0.2440016269683838
euler_05,11,sa,1118432384,False,0,4,0.0,5000,0.24683499336242676
euler_06,2,greedy,541509739,False,0,12,0.0,35,0.60135817527771
euler_06,2,greedy,160903108,False,0,12,0.0,32,0.5691862106323242
euler_06,2,greedy,1828441238,False,0,12,0.0,26,0.4475090503692627
euler_06,2,sa,1293969484,False,0,12,0.0,5000,0.26752305030822754
euler_06,2,sa,814023966,False,0,12,0.0,5000,0.26424384117126465
euler_06,2,sa,433417335,False,0,12,0.0,5000,0.26299500465393066
euler_06,3,greedy,2044635836,False,0,8,0.0,21,0.34659886360168457
euler_06,3,greedy,1564690318,False,0,8,0.0,18,0.3125150203704834
euler_06,3,greedy,1184083687,False,0,8,0.0,23,0.3928530216217041
euler_06,3,sa,1355593896,False,0,8,0.0,5000,0.2675480842590332
euler_06,3,sa,974987265,False,0,8,0.0,5000,0.26035189628601074
euler_06,3,sa,594380634,False,0,8,0.0,5000,0.2632780075073242
euler_06,5,greedy,1980661396,False,0,5,0.0,20,0.32271909713745117
euler_06,5,greedy,1500715878,False,0,5,0.0,17,0.2753608226776123
euler_06,5,greedy,1120109247,False,0,5,0.0,18,0.2936980724334717
euler_06,5,sa,2144558319,False,0,5,0.0,5000,0.25915002822875977
euler_06,5,sa,1763951688,False,0,5,0.0,5000,0.25326108932495117
euler_06,5,sa,1284006170,False,0,5,0.0,5000,0.24608087539672852
euler_06,7,greedy,253703457,False,0,4,0.0,19,0.29679417610168457
euler_06,7,greedy,2020580474,False,0,4,0.0,19,0.2898108959197998
euler_06,7,greedy,1540634956,False,0,4,0.0,19,0.2968258857727051
euler_06,7,sa,1006163202,False,0,4,0.0,5000,0.24486780166625977
euler_06,7,sa,526217684,False,0,4,0.0,5000,0.24811911582946777
euler_06,7,sa,145611053,False,0,4,0.0,5000,0.24710822105407715
euler_06,11,greedy,709593613,False,0,4,0.0,11,0.17212724685668945
euler_06,11,greedy,229648095,False,0,4,0.0,17,0.2584340572357178
euler_06,11,greedy,1996525112,False,0,4,0.0,17,0.267780065536499
euler_06,11,sa,1362714471,False,0,4,0.0,5000,0.2439889907836914
euler_06,11,sa,982107840,False,0,4,0.0,5000,0.24439287185668945
euler_06,11,sa,502162322,False,0,4,0.0,5000,0.24443483352661133
euler_07,2,greedy,1809339062,False,1,12,0.08333333333333333,25,0.4236128330230713
euler_07,2,greedy,1329393544,False,0,12,0.0,28,0.46287107467651367
euler_07,2,greedy,948786913,False,0,12,0.0,31,0.5150010585784912
euler_07,2,sa,314976272,False,0,12,0.0,5000,0.26341819763183594
euler_07,2,sa,2081853289,False,0,12,0.0,5000,0.26517295837402344
euler_07,2,sa,1601907771,False,0,12,0.0,5000,0.2642028331756592
euler_07,3,greedy,20756711,False,0,8,0.0,20,0.31092214584350586
euler_07,3,greedy,1688294841,False,0,8,0.0,11,0.1789398193359375
euler_07,3,greedy,1307688210,False,0,8,0.0,13,0.20312786102294922
euler_07,3,sa,1578537306,False,0,8,0.0,5000,0.25451207160949707
euler_07,3,sa,1098591788,False,0,8,0.0,5000,0.2538619041442871
euler_07,3,sa,717985157,False,0,8,0.0,5000,0.25745415687561035
euler_07,5,greedy,2104265919,False,0,5,0.0,26,0.40435194969177246
euler_07,5,greedy,1624320401,False,0,5,0.0,20,0.30702781677246094
euler_07,5,greedy,1243713770,False,0,5,0.0,16,0.24299287796020508
euler_07,5,sa,120679194,False,0,5,0.0,5000,0.24838709831237793
euler_07,5,sa,1887556211,False,0,5,0.0,5000,0.24676895141601562
euler_07,5,sa,1407610693,False,0,5,0.0,5000,0.2568230628967285
euler_07,7,greedy,2105371816,False,0,4,0.0,11,0.1759030818939209
euler_07,7,greedy,1625426298,False,0,4,0.0,18,0.28565406799316406
euler_07,7,greedy,1244819667,False,0,4,0.0,21,0.3189561367034912
euler_07,7,sa,611009026,False,0,4,0.0,5000,0.24628400802612305
euler_07,7,sa,230402395,False,0,4,0.0,5000,0.2671968936920166
euler_07,7,sa,1897940525,False,0,4,0.0,5000,0.2512850761413574
euler_07,11,greedy,314439437,False,0,4,0.0,15,0.21834397315979004
euler_07,11,greedy,2081316454,False,0,4,0.0,10,0.14803314208984375
euler_07,11,greedy,1601370936,False,0,4,0.0,20,0.2957761287689209
euler_07,11,sa,1066899182,False,0,4,0.0,5000,0.24637603759765625
euler_07,11,sa,586953664,False,0,4,0.0,5000,0.24406981468200684
euler_07,11,sa,206347033,False,0,4,0.0,5000,0.24608206748962402
euler_08,2,greedy,41396009,False,0,12,0.0,25,0.3393571376800537
euler_08,2,greedy,1808273026,False,1,12,0.08333333333333333,35,0.48575520515441895
euler_08,2,greedy,1328327508,False,0,12,0.0,27,0.3764932155609131
euler_08,2,sa,304631819,False,0,12,0.0,5000,0.2737398147583008
euler_08,2,sa,1972169949,False,0,12,0.0,5000,0.2635970115661621
euler_08,2,sa,1591563318,False,0,12,0.0,5000,0.2642650604248047
euler_08,3,greedy,1304957043,False,0,8,0.0,17,0.21559977531433105
euler_08,3,greedy,825011525,False,0,8,0.0,24,0.3224010467529297
euler_08,3,greedy,444404894,False,0,8,0.0,17,0.2205979824066162
euler_08,3,sa,663533116,False,0,8,0.0,5000,0.26036596298217773
euler_08,3,sa,183587598,False,0,8,0.0,5000,0.25443220138549805
euler_08,3,sa,1950464615,False,0,8,0.0,5000,0.25559306144714355
euler_08,5,greedy,722223904,False,0,5,0.0,13,0.15961313247680664
euler_08,5,greedy,242278386,False,0,5,0.0,16,0.1991422176361084
euler_08,5,greedy,2009155403,False,0,5,0.0,27,0.3377211093902588
euler_08,5,sa,80799977,False,0,5,0.0,5000,0.2504692077636719
euler_08,5,sa,1847676994,False,0,5,0.0,5000,0.249222993850708
euler_08,5,sa,1367731476,False,0,5,0.0,5000,0.25171685218811035
euler_08,7,greedy,1142749613,False,0,4,0.0,17,0.20764493942260742
euler_08,7,greedy,762142982,False,0,4,0.0,20,0.24754095077514648
euler_08,7,greedy,381536351,False,0,4,0.0,11,0.13193893432617188
euler_08,7,sa,600664573,False,0,4,0.0,5000,0.25330114364624023
euler_08,7,sa,120719055,False,0,4,0.0,5000,0.24970102310180664
euler_08,7,sa,1887596072,False,0,4,0.0,5000,0.24507594108581543
euler_08,11,greedy,793318919,False,0,4,0.0,12,0.1451551914215088
euler_08,11,greedy,313373401,False,0,4,0.0,12,0.14741301536560059
euler_08,11,greedy,2080250418,False,0,4,0.0,13,0.15681982040405273
euler_08,11,sa,957215842,False,0,4,0.0,5000,0.24606680870056152
euler_08,11,sa,576609211,False,0,4,0.0,5000,0.2430739402770996
euler_08,11,sa,96663693,False,0,4,0.0,5000,0.2453141212463379
euler_09,2,greedy,2054037142,False,0,12,0.0,26,0.4328169822692871
euler_09,2,greedy,1574091624,False,1,12,0.08333333333333333,35,0.6028897762298584
euler_09,2,greedy,1193484993,False,0,12,0.0,22,0.37168169021606445
euler_09,2,sa,1464334089,False,0,12,0.0,5000,0.2629201412200928
euler_09,2,sa,984388571,False,0,12,0.0,5000,0.26771998405456543
euler_09,2,sa,603781940,False,0,12,0.0,5000,0.26284003257751465
euler_09,3,greedy,486936605,False,0,8,0.0,18,0.2845938205718994
euler_09,3,greedy,106329974,False,0,8,0.0,16,0.25420117378234863
euler_09,3,greedy,1773868104,False,0,8,0.0,16,0.25301313400268555
euler_09,3,sa,1239396350,False,0,8,0.0,5000,0.2544822692871094
euler_09,3,sa,759450832,False,0,8,0.0,5000,0.25775671005249023
euler_09,3,sa,378844201,False,0,8,0.0,5000,0.25482702255249023
euler_09,5,greedy,1006801201,False,0,5,0.0,21,0.32214999198913574
euler_09,5,greedy,626194570,False,0,5,0.0,16,0.24089694023132324
euler_09,5,greedy,146249052,False,0,5,0.0,15,0.2341480255126953
euler_09,5,sa,1759260946,False,0,5,0.0,5000,0.24866604804992676
euler_09,5,sa,1279315428,False,0,5,0.0,5000,0.24882984161376953
euler_09,5,sa,898708797,False,0,5,0.0,5000,0.24744486808776855
euler_09,7,greedy,424068062,False,0,4,0.0,20,0.29898905754089355
euler_09,7,greedy,43461431,False,0,4,0.0,17,0.25893402099609375
euler_09,7,greedy,1710999561,False,0,4,0.0,20,0.3017148971557617
euler_09,7,sa,1176527807,False,0,4,0.0,5000,0.24793386459350586
euler_09,7,sa,696582289,False,0,4,0.0,5000,0.2539057731628418
euler_09,7,sa,315975658,False,0,4,0.0,5000,0.24681925773620605
euler_09,11,greedy,879958218,False,0,4,0.0,10,0.14784717559814453
euler_09,11,greedy,400012700,False,0,4,0.0,17,0.25209903717041016
euler_09,11,greedy,19406069,False,0,4,0.0,12,0.1776268482208252
euler_09,11,sa,1533079076,False,0,4,0.0,5000,0.24444103240966797
euler_09,11,sa,1152472445,False,0,4,0.0,5000,0.2464287281036377
euler_09,11,sa,672526927,False,0,4,0.0,5000,0.2471017837524414
euler_10,2,greedy,2108498351,False,0,12,0.0,32,0.5195760726928711
euler_10,2,greedy,1727891720,False,0,12,0.0,26,0.41396021842956543
euler_10,2,greedy,1247946202,False,0,12,0.0,36,0.5817718505859375
euler_10,2,sa,1467074424,False,0,12,0.0,5000,0.263322114944458
euler_10,2,sa,1086467793,False,0,12,0.0,5000,0.26607394218444824
euler_10,2,sa,705861162,False,0,12,0.0,5000,0.2640702724456787
euler_10,3,greedy,1883560612,False,0,8,0.0,19,0.2979748249053955
euler_10,3,greedy,1502953981,False,0,8,0.0,20,0.31168389320373535
euler_10,3,greedy,1023008463,False,0,8,0.0,24,0.36417412757873535
euler_10,3,sa,2146796422,False,0,8,0.0,5000,0.2541680335998535
euler_10,3,sa,1666850904,False,0,8,0.0,5000,0.2590641975402832
euler_10,3,sa,1286244273,False,0,8,0.0,5000,0.25600504875183105
euler_10,5,greedy,1330362237,False,0,5,0.0,22,0.3285250663757324
euler_10,5,greedy,949755606,False,0,5,0.0,13,0.18877410888671875
euler_10,5,greedy,469810088,False,0,5,0.0,20,0.3084888458251953
euler_10,5,sa,2082821982,False,0,5,0.0,5000,0.25049877166748047
euler_10,5,sa,1602876464,False,0,5,0.0,5000,0.2488718032836914
euler_10,5,sa,1222269833,False,0,5,0.0,5000,0.25125622749328613
euler_10,7,greedy,1044905983,False,0,4,0.0,18,0.2609379291534424
euler_10,7,greedy,564960465,False,0,4,0.0,14,0.20404887199401855
euler_10,7,greedy,184353834,False,0,4,0.0,17,0.24361419677734375
euler_10,7,sa,355864043,False,0,4,0.0,5000,0.2453291416168213
euler_10,7,sa,2122741060,False,0,4,0.0,5000,0.2469930648803711
euler_10,7,sa,1742134429,False,0,4,0.0,5000,0.24570631980895996
euler_10,11,greedy,129098577,False,0,4,0.0,11,0.15673613548278809
euler_10,11,greedy,1796636707,False,0,4,0.0,18,0.255037784576416
euler_10,11,greedy,1416030076,False,0,4,0.0,16,0.23169898986816406
euler_10,11,sa,1635158298,False,0,4,0.0,5000,0.2437891960144043
euler_10,11,sa,1254551667,False,0,4,0.0,5000,0.24532699584960938
